,CustomerID,Count,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Satisfaction Score,Churn Category,Avg Monthly GB Download,Unlimited Data,Total Long Distance Charges,Referred a Friend,Number of Referrals,Age,Under 30,Population
104,7989-CHGTL,1,North Palm Springs,92258,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.6,19.6,Yes,1,95,3448,Product dissatisfaction,1,Competitor,0,0,14.17,0,0,52,0,
105,0334-GDDSO,1,Ocotillo,92259,Male,1,0,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.35,233.7,Yes,1,73,2818,Service dissatisfaction,1,Competitor,14,1,27.660000000000004,0,0,77,0,
106,0578-SKVMF,1,Seeley,92273,Female,0,1,0,22,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,83.3,1845.9,Yes,1,88,3804,Lack of self-service on Website,1,Competitor,53,1,88.22,1,4,23,1,
107,5564-NEMQO,1,Thermal,92274,Female,1,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),75.3,75.3,Yes,1,67,4902,Network reliability,2,Dissatisfaction,17,0,35.09,0,0,80,0,
108,9063-ZGTUY,1,Adelanto,92301,Female,0,1,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.4,1182.55,Yes,1,82,4221,Don't know,3,Price,0,0,2822.4700000000003,1,3,22,1,
109,2957-LOLHO,1,Apple Valley,92307,Male,0,0,0,12,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.4,518.9,Yes,1,68,2887,Don't know,3,Competitor,14,1,133.44,0,0,49,0,
110,7752-XUSCI,1,Crestline,92325,Female,0,0,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.9,6396.45,Yes,1,84,4105,Don't know,2,Other,71,1,642.0,0,0,20,1,
111,4110-PFEUZ,1,Daggett,92327,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,69.55,69.55,Yes,1,73,2792,Competitor had better devices,1,Competitor,13,1,29.78,0,0,54,0,
112,0256-LTHVJ,1,Ludlow,92338,Female,0,1,0,28,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,81.05,2227.1,Yes,1,98,5201,Competitor had better devices,1,Competitor,13,1,471.80000000000007,1,1,58,0,
113,0880-TKATG,1,Lucerne Valley,92356,Male,0,1,0,4,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.15,385.9,Yes,1,84,4417,Competitor had better devices,1,Competitor,48,1,38.24,1,3,21,1,
114,3811-VBYBZ,1,Lytle Creek,92358,Male,0,0,0,7,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.8,673.25,Yes,1,98,2031,Competitor had better devices,1,Competitor,2,0,329.21000000000004,0,0,61,0,
115,4640-UHDOS,1,Phelan,92371,Female,0,1,0,13,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,55.95,734.35,Yes,1,91,4498,Competitor had better devices,1,Competitor,27,1,247.65,1,3,60,0,
116,3583-EKAPL,1,Redlands,92373,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.0,55,Yes,1,71,4877,Competitor had better devices,1,Competitor,53,1,47.22,0,0,25,1,
117,9399-APLBT,1,Rialto,92377,Female,0,1,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,74.7,Yes,1,80,5980,Competitor had better devices,1,Competitor,8,1,21.91,0,0,52,0,
118,2359-KMGLI,1,Running Springs,92382,Male,0,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.25,1861.5,Yes,1,77,4418,Competitor had better devices,1,Competitor,20,1,1183.1999999999998,0,0,52,0,
119,0306-JAELE,1,Tecopa,92389,Male,0,0,0,5,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,96.1,453.4,Yes,1,66,4192,Competitor had better devices,1,Competitor,11,1,155.45,0,0,61,0,
120,6227-HWPWX,1,Victorville,92392,Female,0,0,0,15,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.0,994.8,Yes,1,73,5671,Competitor had better devices,1,Competitor,28,1,70.05,0,0,40,0,
121,0447-BEMNG,1,Wrightwood,92397,Female,0,1,0,48,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),45.3,2145,Yes,1,65,4926,Price too high,1,Price,58,0,0.0,1,3,28,1,
122,5949-XIKAE,1,San Bernardino,92401,Female,0,1,0,8,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,83.55,680.05,Yes,1,65,2879,Product dissatisfaction,1,Dissatisfaction,25,1,258.56,1,1,32,0,
123,8372-JUXUI,1,San Bernardino,92410,Male,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.35,74.35,Yes,1,93,2814,Service dissatisfaction,1,Competitor,2,1,14.02,0,0,32,0,
124,0388-EOPEX,1,Riverside,92503,Female,0,1,0,2,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,139.4,Yes,1,77,4263,Lack of self-service on Website,1,Attitude,41,1,19.58,1,1,28,1,
125,8205-OTCHB,1,Riverside,92506,Male,0,0,0,22,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,1,Bank transfer (automatic),43.75,903.6,Yes,1,66,3099,Network reliability,3,Dissatisfaction,16,1,0.0,0,0,51,0,
126,6235-VDHOM,1,Riverside,92509,Female,1,0,0,5,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,28.45,131.05,Yes,1,89,4099,Limited range of services,2,Dissatisfaction,26,1,0.0,0,0,77,0,
127,7783-YKGDV,1,March Air Reserve Base,92518,Female,0,0,0,12,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),99.7,1238.45,Yes,1,76,2538,Lack of affordable download/upload speed,1,Price,14,1,192.84,0,0,49,0,
128,5609-CEBID,1,Hemet,92544,Female,1,0,0,20,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.1,1782.4,Yes,1,87,2666,Long distance charges,1,Competitor,12,0,974.5999999999999,0,0,77,0,
129,7218-HKQFK,1,Homeland,92548,Male,0,1,0,2,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.2,167.5,Yes,1,72,3715,Don't know,2,Other,19,1,37.58,1,4,49,0,
130,4636-QRJKY,1,Idyllwild,92549,Female,0,1,0,6,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.5,502.85,Yes,1,98,5032,Price too high,3,Price,23,1,216.71999999999997,1,1,64,0,
131,5956-VKDTT,1,Moreno Valley,92557,Female,1,1,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.35,334.8,Yes,1,82,5273,Product dissatisfaction,1,Dissatisfaction,22,1,228.79999999999998,1,4,72,0,
132,9412-GHEEC,1,Murrieta,92563,Male,0,0,0,40,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),104.8,4131.95,Yes,1,88,3492,Service dissatisfaction,1,Competitor,8,1,1423.1999999999998,0,0,55,0,
133,0257-ZESQC,1,Perris,92571,Female,1,1,0,27,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.2,1929.35,Yes,1,99,4517,Lack of self-service on Website,1,Attitude,25,1,189.54,1,2,80,0,
134,6825-UYPFK,1,Sun City,92586,Female,0,0,0,23,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),75.6,1758.6,Yes,1,81,2115,Network reliability,1,Dissatisfaction,23,1,635.03,0,0,47,0,
135,8397-MVTAZ,1,Sun City,92587,Male,0,1,0,34,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3480,Yes,1,72,2568,Don't know,3,Other,52,0,785.06,1,2,22,1,
136,9282-IZGQK,1,Irvine,92612,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.0,85,Yes,1,80,5679,Don't know,3,Other,30,1,30.52,0,0,51,0,
137,1342-JPNKI,1,Lake Forest,92630,Male,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),86.05,834.1,Yes,1,85,2966,Don't know,3,Other,11,1,59.2,0,0,33,0,
138,2817-NTQDO,1,Huntington Beach,92646,Male,0,0,0,13,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),45.55,597,Yes,1,74,4856,Poor expertise of online support,3,Dissatisfaction,17,1,0.0,0,0,52,0,
139,6986-IJDHX,1,Huntington Beach,92648,Male,0,1,0,39,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,86.3,3266,Yes,1,98,3364,Poor expertise of phone support,1,Competitor,19,1,1569.75,1,5,29,1,
140,5301-GAUUY,1,Newport Beach,92661,Male,0,0,0,32,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.35,2596.15,Yes,1,92,5974,Competitor had better devices,1,Competitor,21,1,47.68,0,0,31,0,
141,0939-YAPAF,1,Santa Ana,92701,Female,0,0,0,35,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.25,3527.6,Yes,1,72,2744,Competitor offered higher download speeds,3,Competitor,17,1,367.15000000000003,0,0,44,0,
142,4710-FDUIZ,1,Santa Ana,92707,Male,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),100.3,5614.45,Yes,1,67,5170,Competitor offered more data,2,Competitor,7,0,1464.3999999999999,1,2,50,0,
143,1218-VKFPE,1,Anaheim,92805,Female,0,1,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.0,233.55,Yes,1,72,3535,Competitor made better offer,1,Competitor,0,0,233.76,1,1,48,0,
144,3627-FHKBK,1,Anaheim,92806,Female,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,75.3,75.3,Yes,1,87,3244,Competitor had better devices,1,Competitor,51,1,4.13,0,0,28,1,
145,2865-TCHJW,1,Anaheim,92807,Female,1,0,0,4,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.2,346.2,Yes,1,74,5808,Competitor had better devices,1,Competitor,24,1,193.4,0,0,74,0,
146,5192-EBGOV,1,Brea,92823,Female,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.7,85.7,Yes,1,66,4880,Competitor offered higher download speeds,1,Competitor,21,1,45.81,0,0,68,0,
147,0719-SYFRB,1,Norco,92860,Female,0,0,0,12,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,61.65,713.75,Yes,1,67,5670,Competitor offered higher download speeds,1,Competitor,30,1,434.88,0,0,52,0,
148,3419-SNJJD,1,Yorba Linda,92887,Female,1,1,0,65,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),105.25,6786.4,Yes,1,91,4196,Competitor offered higher download speeds,1,Attitude,28,1,1195.3500000000001,1,3,78,0,
149,6543-CPZMK,1,Ventura,93001,Male,0,1,0,9,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,29.95,248.95,Yes,1,83,2573,Competitor offered more data,2,Competitor,9,0,0.0,1,1,32,0,
150,4765-OXPPD,1,Ventura,93003,Female,0,1,0,9,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Mailed check,65.0,663.05,Yes,1,76,3983,Competitor offered more data,1,Competitor,69,1,57.15,1,1,20,1,
151,1009-IRMNA,1,Port Hueneme,93041,Female,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.0,137.6,Yes,1,100,4479,Competitor offered more data,3,Attitude,0,0,112.28,0,0,27,1,
152,4554-YGZIH,1,Summerland,93067,Male,1,1,0,49,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Credit card (automatic),90.05,4547.25,Yes,1,96,5059,Competitor made better offer,2,Competitor,14,1,1123.0800000000002,1,3,75,0,
153,5099-BAILX,1,Santa Barbara,93101,Male,1,1,0,43,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),110.75,4687.9,Yes,1,65,2728,Competitor made better offer,2,Competitor,5,1,624.36,1,1,77,0,
154,7207-RMRDB,1,Santa Barbara,93110,Female,0,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.5,6985.65,Yes,1,89,5720,Competitor had better devices,1,Competitor,26,1,2219.1,1,7,20,1,
155,4913-EHYUI,1,Alpaugh,93201,Male,1,1,0,56,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.55,5794.65,Yes,1,91,6268,Competitor offered higher download speeds,1,Competitor,12,1,2732.7999999999997,0,0,80,0,
156,0195-IESCP,1,Armona,93202,Male,0,1,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.25,855.3,Yes,1,75,3573,Competitor offered more data,3,Competitor,82,0,20.2,1,1,26,1,
157,4580-TMHJU,1,Avenal,93204,Female,0,1,0,43,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,56.15,2499.3,Yes,1,65,2152,Don't know,2,Other,20,1,1601.75,1,3,57,0,
158,0970-ETWGE,1,Bodfish,93205,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.55,89.55,Yes,1,99,4996,Competitor had better devices,2,Competitor,27,1,42.46,0,0,38,0,
159,1626-ERCMM,1,Camp Nelson,93208,Male,1,1,0,20,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.55,1899.65,Yes,1,84,5604,Competitor had better devices,1,Competitor,10,1,106.19999999999999,1,7,75,0,
160,0887-HJGAR,1,Coalinga,93210,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.7,45.7,Yes,1,95,2295,Competitor offered higher download speeds,3,Competitor,13,1,5.55,0,0,57,0,
161,5644-PDMZC,1,Delano,93215,Female,1,0,0,2,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,89.5,161.5,Yes,1,80,2065,Competitor offered higher download speeds,2,Attitude,19,1,94.94,0,0,69,0,
162,9576-ANLXO,1,Earlimart,93219,Female,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.55,222.3,Yes,1,87,2876,Competitor offered higher download speeds,1,Competitor,30,1,78.78,0,0,30,0,
163,2024-BASKD,1,Exeter,93221,Female,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,74.6,74.6,Yes,1,94,3860,Competitor offered more data,3,Competitor,47,0,22.16,0,0,23,1,
164,4160-AMJTL,1,Fellows,93224,Female,1,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.65,164.3,Yes,1,83,5432,Competitor offered more data,2,Attitude,0,0,223.6,0,0,74,0,
165,4464-JCOLN,1,Huron,93234,Male,0,1,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.85,35.9,Yes,1,68,2362,Competitor offered more data,3,Attitude,0,0,30.28,1,2,40,0,
166,5650-VDUDS,1,Kernville,93238,Female,0,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.25,96.05,Yes,1,93,2038,Competitor made better offer,2,Competitor,16,1,0.0,0,0,48,0,
167,7538-GWHML,1,Lemon Cove,93244,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,145.15,Yes,1,80,2323,Competitor made better offer,2,Competitor,27,1,15.28,0,0,52,0,
168,3859-CVCET,1,Lindsay,93247,Female,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.65,191.05,Yes,1,78,2864,Competitor had better devices,1,Competitor,27,1,181.6,0,0,47,0,
169,3276-HDUEG,1,Maricopa,93252,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,75.05,75.05,Yes,1,78,4838,Competitor offered higher download speeds,2,Competitor,58,1,32.86,0,0,23,1,
170,0823-HSCDJ,1,Onyx,93255,Male,1,0,0,52,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,49.15,2550.9,Yes,1,90,5597,Competitor offered more data,2,Competitor,18,0,0.0,0,0,76,0,
171,0822-GAVAP,1,Posey,93260,Female,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,34.7,62.25,Yes,1,65,3146,Competitor made better offer,1,Competitor,76,1,0.0,0,0,19,1,
172,1448-PWKYE,1,Shafter,93263,Male,0,1,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.0,80,Yes,1,88,2046,Competitor had better devices,1,Competitor,3,1,35.71,1,1,48,0,
173,0067-DKWBL,1,Tipton,93272,Male,1,0,0,2,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.25,91.1,Yes,1,89,3475,Competitor had better devices,2,Competitor,27,1,87.98,0,0,69,0,
174,2276-YDAVZ,1,Wofford Heights,93285,Female,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.1,270.7,Yes,1,69,4965,Competitor offered higher download speeds,3,Competitor,10,1,79.56,0,0,63,0,
175,5896-NPFWW,1,Visalia,93292,Male,0,1,0,3,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,50.15,168.15,Yes,1,86,3273,Competitor offered higher download speeds,1,Competitor,51,1,40.62,1,1,23,1,
176,7133-VBDCG,1,Bakersfield,93311,Female,0,0,0,25,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),79.85,2015.35,Yes,1,85,4535,Competitor offered higher download speeds,2,Competitor,12,1,670.25,0,0,54,0,
177,1029-QFBEN,1,San Luis Obispo,93405,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,Yes,1,66,3556,Competitor offered more data,2,Competitor,0,0,38.44,0,0,27,1,
178,4952-YSOGZ,1,Lompoc,93436,Female,0,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.95,381.3,Yes,1,74,5640,Competitor offered more data,3,Competitor,30,1,16.56,1,1,48,0,
179,1589-AGTLK,1,Lompoc,93437,Male,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.35,141.5,Yes,1,67,2450,Competitor offered more data,3,Other,59,1,109.44,0,0,26,1,
180,5244-IRFIH,1,Los Alamos,93440,Male,1,1,0,33,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.5,3105.55,Yes,1,96,4333,Competitor made better offer,3,Other,8,1,916.74,1,1,72,0,
181,2684-EIWEO,1,Oceano,93445,Female,1,0,0,30,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),91.7,2758.15,Yes,1,97,2482,Competitor made better offer,1,Competitor,19,1,1376.4,0,0,69,0,
182,6439-GTPCA,1,Pismo Beach,93449,Female,0,0,0,45,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,87.25,3941.7,Yes,1,73,5269,Competitor had better devices,1,Competitor,51,1,201.60000000000002,0,0,29,1,
183,5138-WVKYJ,1,Mojave,93501,Male,0,0,0,10,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,98.55,1008.55,Yes,1,80,3658,Competitor offered higher download speeds,1,Competitor,13,1,275.7,0,0,51,0,
184,6683-VLCTZ,1,Johannesburg,93528,Male,1,0,0,20,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.55,1842.8,Yes,1,92,5444,Competitor offered more data,3,Competitor,13,0,888.8,0,0,73,0,
185,2189-WWOEW,1,Keene,93531,Female,0,0,0,15,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),85.9,1269.55,Yes,1,96,3579,Don't know,3,Other,13,1,369.45,0,0,37,0,
186,1894-IGFSG,1,Lancaster,93535,Female,0,0,0,22,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.25,1907.85,Yes,1,82,3161,Competitor had better devices,1,Competitor,2,1,396.22,0,0,38,0,
187,7379-POKDZ,1,Lancaster,93536,Male,0,1,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,208.85,Yes,1,66,3038,Competitor had better devices,1,Competitor,11,1,80.13,1,1,31,0,
188,0236-HFWSV,1,Palmdale,93552,Male,0,0,0,15,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.35,1444.65,Yes,1,77,5264,Competitor offered higher download speeds,1,Competitor,15,1,733.95,0,0,49,0,
189,3900-AQPHZ,1,Pearblossom,93553,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,19.9,Yes,1,100,4248,Competitor offered higher download speeds,2,Attitude,0,0,49.51,0,0,45,0,
190,5842-POCOP,1,Randsburg,93554,Female,0,1,0,5,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,88.9,454.15,Yes,1,79,4356,Competitor offered higher download speeds,1,Competitor,27,1,207.85,1,1,37,0,
191,2037-XJFUP,1,Ridgecrest,93555,Male,0,1,0,33,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,95.8,3036.75,Yes,1,76,4161,Competitor offered more data,2,Competitor,41,0,1379.3999999999999,1,1,24,1,
192,7314-OXENN,1,Trona,93562,Male,0,0,0,2,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,82.0,184.65,Yes,1,97,3051,Competitor offered more data,3,Competitor,14,1,82.36,0,0,42,0,
193,0322-CHQRU,1,Palmdale,93591,Male,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.35,89.5,Yes,1,81,3478,Competitor offered more data,1,Competitor,9,1,50.98,0,0,63,0,
194,4678-DVQEO,1,Bass Lake,93604,Female,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,52.2,52.2,Yes,1,71,4138,Competitor made better offer,1,Competitor,23,1,34.04,0,0,41,0,
195,0691-IFBQW,1,Biola,93606,Female,1,0,0,46,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,110.0,4874.8,Yes,1,81,2403,Competitor made better offer,1,Competitor,20,1,109.02000000000001,0,0,65,0,
196,3009-JWMPU,1,Five Points,93624,Male,0,0,0,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,96.75,6125.4,Yes,1,92,5016,Attitude of service provider,2,Attitude,9,1,1403.68,0,0,58,0,
197,1450-GALXR,1,Friant,93626,Female,0,0,0,10,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,98.5,1058.25,Yes,1,74,5184,Attitude of service provider,1,Competitor,30,0,145.29999999999998,0,0,33,0,
198,3138-BKYAV,1,Kerman,93630,Male,0,0,0,6,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,85.35,489.45,Yes,1,75,4694,Attitude of service provider,3,Attitude,27,1,71.82000000000001,0,0,61,0,
199,4289-DTDKW,1,Madera,93637,Male,0,1,0,40,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.3,4113.1,Yes,1,70,2576,Attitude of support person,1,Competitor,4,1,902.4,1,1,54,0,
200,1820-TQVEV,1,Madera,93638,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.55,69.55,Yes,1,76,3042,Attitude of support person,2,Attitude,48,1,49.43,0,0,27,1,
201,2239-JALAW,1,Mendota,93640,Male,0,0,0,58,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.25,6017.65,Yes,1,74,6105,Attitude of support person,1,Competitor,47,1,2581.0,0,0,20,1,
202,4853-RULSV,1,Miramonte,93641,Male,0,0,0,70,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),104.0,7250.15,Yes,1,80,4544,Attitude of service provider,1,Attitude,42,1,853.3,0,0,25,1,
203,6275-YDUVO,1,Orosi,93647,Female,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,86.2,178.7,Yes,1,95,2969,Attitude of service provider,3,Attitude,27,1,48.1,0,0,62,0,
204,0115-TFERT,1,Fresno,93650,Male,0,1,0,21,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,111.2,2317.1,Yes,1,89,4123,Attitude of service provider,3,Attitude,59,0,761.4599999999999,1,1,24,1,
205,2311-QYMUQ,1,San Joaquin,93660,Female,0,1,0,16,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),89.45,1430.25,Yes,1,73,3696,Attitude of support person,3,Attitude,25,1,507.68,1,1,41,0,
206,3643-AHCFP,1,Selma,93662,Male,1,1,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.6,644.35,Yes,1,83,3265,Competitor made better offer,3,Competitor,11,1,153.37,1,1,74,0,
207,3104-OWCGK,1,South Dos Palos,93665,Male,0,1,0,60,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,0,Electronic check,90.95,5453.4,Yes,1,76,4111,Moved,3,Other,52,1,1995.0,1,1,21,1,
208,9101-BWFSS,1,Tollhouse,93667,Female,0,1,0,50,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,0,Electronic check,108.55,5610.7,Yes,1,82,4274,Moved,2,Other,14,1,1471.5,1,1,58,0,
